Stature,Arm length,Shoulder breadth (bi-deltoid),Head breadth,Head depth,Head circumference,Neck base circumference,Chest circumference,Waist circumference,Hip circumference,Body mass,Crotch height,Thigh circumference,Face length,Nasal root breadth,Nose length,Nose bridge length,Nasal tip protrusion,Nose width,Bigonial breadth,Bitragion breadth,Nasal root protrusion,Relative Nasal Tip Protrusion
1884.0,648.0,501.0,151.0,199.0,567.0,485.0,1028.0,902.0,1064.0,85.0,873.0,626.0,113.0,27.485,50.986,42.252,22.356,36.884,123.244,149.677,15.116,43.848
1846.0,650.0,499.0,152.0,212.0,590.0,470.0,970.0,827.0,1020.0,80.0,829.0,578.0,127.0,27.71,53.712,44.716,22.193,38.957,126.241,147.797,16.086,41.317
1794.0,610.0,429.0,154.0,200.0,574.0,462.0,879.0,874.0,952.0,67.0,843.0,537.0,123.0,27.571,52.115,42.541,18.932,36.081,126.23,149.371,16.179,36.328
1836.0,652.0,470.0,153.0,196.0,566.0,504.0,915.0,883.0,1010.0,73.5,853.0,579.0,116.0,26.658,55.585,45.817,20.87,37.25,126.46,152.353,15.322,37.545
1613.0,565.0,391.0,148.0,187.0,533.0,396.0,840.0,651.0,959.0,50.0,723.0,530.0,100.0,25.074,51.193,39.798,16.251,34.923,109.498,142.549,16.079,31.745
1689.0,582.0,458.0,147.0,195.0,560.0,442.0,973.0,860.0,928.0,60.0,768.0,461.0,117.0,24.215,52.336,44.304,20.256,38.556,130.288,150.301,16.114,38.704
1574.0,560.0,433.0,142.0,170.0,520.0,432.0,1071.0,859.0,1031.0,67.0,740.0,568.0,110.0,22.063,52.128,45.806,19.156,35.322,129.65,142.011,12.413,36.747
1800.0,603.0,443.0,138.0,205.0,572.0,454.0,944.0,826.0,1000.0,75.5,843.0,615.0,126.0,26.984,55.531,49.114,22.91,33.217,118.578,144.023,15.512,41.257
1686.0,568.0,422.0,143.0,190.0,551.0,420.0,941.0,756.0,1028.0,70.3,775.0,620.0,118.0,27.133,51.052,43.454,19.292,34.22,113.73,139.248,13.218,37.789
1608.0,570.0,428.0,147.0,193.0,564.0,429.0,1005.0,899.0,1071.0,76.3,754.0,635.0,119.0,28.871,54.46,42.729,18.439,42.415,118.916,150.538,14.692,33.859
1848.0,634.0,438.0,153.0,211.0,588.0,463.0,896.0,758.0,934.0,69.0,873.0,519.0,127.0,27.054,55.597,45.553,20.236,39.181,122.19,155.762,16.65,36.397
1729.0,650.0,446.0,153.0,207.0,590.0,464.0,891.0,758.0,989.0,68.0,786.0,595.0,133.0,33.934,52.975,43.901,17.719,43.551,130.497,149.641,13.42,33.449
1874.0,662.0,492.0,148.0,208.0,588.0,507.0,978.0,879.0,1024.0,82.0,845.0,587.0,137.0,28.742,53.12,40.914,21.551,37.845,125.916,152.962,13.678,40.569
1527.0,571.0,409.0,137.0,171.0,520.0,414.0,936.0,764.0,922.0,52.3,722.0,547.0,101.0,31.176,47.716,36.974,16.191,42.325,105.016,138.112,8.405,33.932
1913.0,689.0,507.0,152.0,208.0,606.0,503.0,1071.0,923.0,1016.0,91.0,894.0,588.0,117.0,31.947,54.7,44.906,21.984,34.566,129.999,155.15,14.602,40.19
1692.0,611.0,538.0,166.0,188.0,581.0,526.0,1156.0,1022.0,1072.0,94.5,778.0,631.0,124.0,30.933,54.953,43.803,18.755,48.051,145.904,167.091,9.586,34.129
1517.0,543.0,422.0,153.0,184.0,551.0,376.0,881.0,809.0,927.0,53.3,720.0,555.0,105.0,29.06,45.418,38.969,16.801,39.965,122.219,159.356,7.845,36.993
1711.0,625.0,486.0,145.0,183.0,544.0,523.0,1195.0,1011.0,1080.0,94.0,780.0,598.0,120.0,24.479,57.385,50.098,22.782,40.376,135.292,149.913,16.022,39.701
1677.0,567.0,424.0,137.0,184.0,524.0,396.0,944.0,732.0,1002.0,60.3,796.0,563.0,106.0,22.164,50.381,41.992,18.902,31.021,114.184,134.549,14.239,37.519
1880.0,656.0,472.0,157.0,196.0,569.0,440.0,978.0,856.0,1015.0,75.5,940.0,577.0,124.0,26.763,53.677,45.297,21.093,34.725,117.247,153.55,16.335,39.295
1721.0,612.0,408.0,157.0,172.0,531.0,407.0,804.0,727.0,843.0,50.0,843.0,453.0,114.0,28.986,55.851,45.656,17.308,41.728,103.477,152.99,11.235,30.989
1728.0,625.0,439.0,152.0,197.0,566.0,406.0,1016.0,863.0,922.0,65.2,826.0,511.0,120.0,25.938,53.92,46.238,22.339,39.621,130.476,158.032,16.971,41.429
1799.0,664.0,455.0,151.0,206.0,580.0,466.0,911.0,828.0,942.0,67.0,858.0,545.0,119.0,26.007,54.663,46.744,20.831,39.293,124.997,150.908,14.894,38.108
1815.0,626.0,495.0,157.0,193.0,560.0,472.0,1060.0,875.0,1047.0,84.0,865.0,618.0,121.0,27.499,52.61,42.279,19.581,36.927,130.66,152.935,18.014,37.219
1939.0,655.0,524.0,162.0,211.0,618.0,533.0,1138.0,1038.0,1153.0,112.0,902.0,633.0,134.0,28.777,57.72,47.379,22.244,36.326,135.242,161.883,17.081,38.538
1769.0,600.0,450.0,145.0,197.0,553.0,459.0,883.0,807.0,1011.0,68.0,798.0,575.0,118.0,26.128,50.172,40.784,19.801,36.935,120.557,143.409,15.574,39.465
1507.0,508.0,386.0,156.0,180.0,554.0,383.0,853.0,672.0,883.0,44.5,679.0,485.0,110.0,24.607,52.751,43.393,17.288,34.677,121.739,145.953,12.815,32.773
1520.0,540.0,404.0,146.0,177.0,525.0,363.0,844.0,706.0,890.0,48.0,712.0,515.0,109.0,23.988,49.572,39.4,17.655,34.981,111.31,139.634,13.271,35.614
1809.0,632.0,477.0,153.0,200.0,568.0,478.0,927.0,796.0,1008.0,79.6,829.0,588.0,123.0,27.735,51.099,39.727,20.137,37.224,129.491,151.68,14.756,39.408
1757.0,615.0,491.0,161.0,214.0,610.0,476.0,1012.0,901.0,1008.0,79.6,820.0,585.0,128.0,29.582,52.564,45.222,21.963,38.831,132.863,157.015,17.465,41.784
1747.0,598.0,484.0,155.0,196.0,573.0,464.0,1006.0,858.0,1051.0,79.0,794.0,636.0,121.0,25.105,51.796,42.787,21.69,35.805,127.352,151.94,15.345,41.876
1734.0,593.0,426.0,139.0,187.0,539.0,421.0,865.0,746.0,1072.0,65.5,809.0,609.0,102.0,23.425,44.199,36.054,17.748,35.704,109.873,139.074,12.339,40.155
1896.0,677.0,468.0,162.0,203.0,587.0,461.0,989.0,879.0,1034.0,81.0,937.0,592.0,119.0,29.221,50.901,41.662,21.829,35.809,125.105,163.167,15.707,42.886
1908.0,710.0,466.0,154.0,197.0,564.0,481.0,949.0,821.0,1012.0,77.0,933.0,584.0,133.0,26.378,53.231,43.982,22.219,36.326,122.451,147.165,13.368,41.74
1820.0,636.0,422.0,151.0,197.0,582.0,453.0,871.0,784.0,950.0,66.0,865.0,555.0,131.0,25.45,53.598,45.829,20.788,35.522,116.558,148.155,17.397,38.784
1716.0,582.0,429.0,149.0,198.0,569.0,450.0,978.0,888.0,946.0,68.5,781.0,511.0,135.0,28.025,60.176,52.895,24.955,38.364,129.265,155.356,17.834,41.47
1669.0,580.0,433.0,151.0,185.0,543.0,415.0,1017.0,927.0,1056.0,72.0,806.0,627.0,111.0,24.461,49.61,42.477,20.347,34.14,119.842,142.795,15.657,41.014
1764.0,591.0,423.0,136.0,191.0,540.0,405.0,841.0,720.0,930.0,54.1,862.0,523.0,110.0,25.282,51.855,43.312,19.268,35.023,114.534,136.588,13.819,37.158
1867.0,672.0,471.0,154.0,204.0,595.0,490.0,1008.0,930.0,1063.0,88.2,847.0,610.0,123.0,27.212,52.644,45.966,23.192,36.688,123.616,154.122,11.611,44.054
1782.0,620.0,457.0,145.0,186.0,542.0,457.0,922.0,776.0,966.0,70.7,832.0,567.0,117.0,23.913,48.23,40.527,18.705,32.181,116.237,147.22,14.251,38.782
1690.0,595.0,453.0,145.0,181.0,542.0,420.0,1032.0,847.0,1104.0,72.9,787.0,610.0,107.0,26.346,52.516,43.544,18.578,36.541,124.797,145.076,14.831,35.376
1792.0,619.0,418.0,153.0,192.0,567.0,460.0,840.0,752.0,908.0,63.4,866.0,518.0,125.0,25.413,52.18,43.904,20.434,37.497,119.381,154.897,15.28,39.161
1927.0,690.0,457.0,148.0,201.0,565.0,460.0,941.0,846.0,1041.0,79.0,931.0,586.0,125.0,27.365,52.35,42.079,20.655,35.411,114.03,145.626,14.974,39.456
1746.0,617.0,466.0,147.0,194.0,548.0,442.0,912.0,817.0,993.0,69.0,836.0,586.0,116.0,26.133,50.592,41.21,19.446,38.162,124.022,148.952,14.496,38.436
1890.0,657.0,494.0,152.0,207.0,583.0,495.0,1069.0,915.0,1097.0,96.9,863.0,651.0,127.0,30.103,57.108,45.514,20.885,36.809,132.318,149.348,13.698,36.572
1819.0,647.0,456.0,169.0,190.0,583.0,450.0,875.0,760.0,938.0,65.0,838.0,515.0,123.0,24.42,52.033,43.862,22.597,36.801,119.532,162.828,16.203,43.429
1951.0,715.0,472.0,152.0,202.0,581.0,470.0,962.0,874.0,993.0,77.0,970.0,570.0,126.0,27.601,51.343,41.931,22.483,33.73,120.565,150.856,17.827,43.79
1849.0,645.0,486.0,153.0,193.0,565.0,470.0,1009.0,945.0,1052.0,86.8,882.0,623.0,126.0,25.624,52.516,45.116,22.545,33.458,124.367,155.0,14.822,42.93
1811.0,614.0,470.0,152.0,204.0,585.0,465.0,928.0,894.0,982.0,67.0,844.0,526.0,120.0,25.681,52.212,43.014,21.246,36.823,121.576,151.985,15.099,40.692
1784.0,625.0,487.0,157.0,190.0,582.0,535.0,1020.0,896.0,1101.0,88.0,798.0,657.0,119.0,25.286,50.485,42.243,20.784,38.284,140.004,154.978,17.179,41.168
1850.0,642.0,485.0,152.0,206.0,578.0,499.0,953.0,832.0,1020.0,74.0,859.0,597.0,110.0,23.409,56.562,45.758,21.448,32.54,116.07,146.505,18.631,37.919
1772.0,640.0,436.0,146.0,207.0,575.0,462.0,882.0,703.0,895.0,61.8,820.0,519.0,130.0,28.951,55.04,45.479,20.727,33.782,120.039,139.816,14.265,37.657
1819.0,630.0,507.0,152.0,207.0,593.0,446.0,1023.0,865.0,1057.0,80.9,812.0,614.0,118.0,28.024,50.663,42.859,20.789,31.798,121.434,154.806,18.069,41.033
1613.0,534.0,383.0,151.0,195.0,554.0,466.0,887.0,720.0,936.0,54.3,762.0,536.0,122.0,26.452,52.09,45.158,20.753,36.19,112.813,150.117,15.212,39.84
1864.0,650.0,473.0,145.0,200.0,572.0,442.0,1131.0,1122.0,1381.0,123.5,908.0,833.0,123.0,25.334,51.78,42.468,21.856,37.386,131.493,148.176,15.152,42.21
1795.0,614.0,490.0,152.0,205.0,578.0,476.0,982.0,931.0,1043.0,84.0,857.0,625.0,120.0,31.102,50.735,40.055,20.334,38.312,129.159,160.157,17.989,40.079
1827.0,615.0,469.0,153.0,196.0,571.0,452.0,981.0,891.0,1041.0,78.9,850.0,617.0,122.0,22.756,52.764,44.173,21.362,33.115,128.823,149.184,16.34,40.486
1844.0,688.0,481.0,149.0,199.0,583.0,482.0,1000.0,955.0,1064.0,90.0,859.0,624.0,128.0,26.489,54.008,44.622,20.535,35.927,124.396,156.309,15.924,38.022
1864.0,676.0,582.0,155.0,214.0,611.0,598.0,1227.0,1075.0,1227.0,123.7,810.0,738.0,127.0,28.339,56.103,47.985,22.31,39.203,139.413,166.904,14.829,39.767
1579.0,527.0,384.0,144.0,191.0,542.0,398.0,819.0,628.0,958.0,47.4,718.0,501.0,103.0,21.101,55.292,42.747,15.664,31.901,117.526,135.208,13.465,28.329
1572.0,567.0,453.0,149.0,180.0,544.0,441.0,1042.0,851.0,1102.0,70.8,706.0,659.0,114.0,23.337,50.188,40.775,17.397,32.807,116.905,152.334,11.998,34.663
1511.0,515.0,402.0,139.0,173.0,514.0,392.0,938.0,730.0,888.0,52.4,728.0,518.0,103.0,24.121,47.475,41.765,17.913,33.462,116.847,131.581,11.841,37.731
1819.0,618.0,475.0,161.0,201.0,585.0,475.0,972.0,905.0,1076.0,85.4,833.0,636.0,115.0,25.853,47.544,37.32,19.102,35.942,129.206,161.446,16.592,40.176
1815.0,606.0,460.0,161.0,188.0,555.0,485.0,895.0,747.0,952.0,69.3,817.0,553.0,127.0,26.847,51.903,44.266,21.702,34.981,121.206,157.809,13.734,41.811
1852.0,680.0,461.0,149.0,189.0,564.0,467.0,895.0,795.0,1026.0,70.5,884.0,554.0,121.0,29.94,52.987,44.472,20.298,38.613,121.573,156.939,14.507,38.308
1732.0,596.0,435.0,144.0,190.0,545.0,436.0,895.0,760.0,920.0,61.5,835.0,509.0,107.0,24.795,51.697,42.948,19.615,34.812,116.387,142.209,16.192,37.943
1869.0,630.0,496.0,145.0,194.0,558.0,520.0,948.0,875.0,1066.0,84.8,852.0,630.0,134.0,25.842,55.147,46.532,21.304,33.083,127.324,140.796,15.011,38.632
1677.0,568.0,421.0,146.0,185.0,542.0,413.0,920.0,748.0,977.0,59.3,795.0,548.0,103.0,24.606,50.101,44.327,19.827,36.118,119.146,141.901,14.088,39.575
1853.0,649.0,462.0,151.0,201.0,563.0,453.0,934.0,787.0,1030.0,79.5,887.0,600.0,110.0,27.017,47.586,36.706,20.957,37.709,122.282,152.481,16.049,44.041
1854.0,655.0,459.0,153.0,205.0,577.0,444.0,910.0,833.0,988.0,71.6,865.0,549.0,121.0,25.792,54.052,46.968,21.796,37.332,123.539,150.026,15.215,40.325
1745.0,610.0,445.0,148.0,203.0,563.0,440.0,884.0,806.0,956.0,65.7,840.0,536.0,123.0,25.614,58.772,50.265,21.85,36.643,122.379,140.821,13.952,37.177
1784.0,610.0,435.0,160.0,195.0,568.0,465.0,918.0,807.0,979.0,69.2,851.0,561.0,111.0,30.051,52.379,44.887,20.463,40.02,121.482,148.967,12.315,39.067
1640.0,570.0,460.0,140.0,188.0,525.0,444.0,970.0,835.0,1030.0,67.4,766.0,606.0,106.0,27.183,48.375,38.927,17.853,35.084,115.151,138.536,11.546,36.905
1775.0,638.0,490.0,150.0,200.0,577.0,458.0,926.0,843.0,1006.0,79.8,827.0,593.0,109.0,31.021,54.934,46.018,18.79,45.524,130.827,154.387,11.526,34.205
1850.0,640.0,478.0,147.0,209.0,581.0,498.0,904.0,779.0,920.0,69.3,852.0,532.0,130.0,25.891,54.068,45.225,22.078,36.01,115.117,150.157,16.654,40.834
1795.0,640.0,508.0,151.0,189.0,553.0,507.0,1033.0,915.0,1003.0,78.4,871.0,601.0,120.0,22.889,53.031,44.433,21.693,37.36,132.909,149.845,14.053,40.906
1773.0,601.0,411.0,148.0,192.0,552.0,409.0,869.0,870.0,991.0,67.0,831.0,517.0,129.0,29.005,54.896,43.148,19.796,33.66,110.152,137.193,12.199,36.062
1848.0,628.0,464.0,160.0,184.0,561.0,473.0,940.0,835.0,1022.0,77.0,814.0,609.0,125.0,23.742,51.678,42.538,19.846,34.548,122.337,151.25,15.629,38.402
1832.0,662.0,461.0,148.0,201.0,566.0,478.0,899.0,737.0,904.0,63.9,862.0,515.0,127.0,25.409,53.599,45.114,22.691,35.729,119.073,146.67,15.941,42.335
1800.0,589.0,443.0,149.0,204.0,572.0,458.0,863.0,777.0,936.0,63.6,833.0,515.0,131.0,22.413,55.177,48.763,23.371,33.381,118.546,140.453,14.963,42.357
1715.0,588.0,473.0,160.0,178.0,540.0,463.0,1011.0,923.0,1027.0,76.8,786.0,562.0,113.0,27.365,52.801,45.972,21.705,37.92,130.71,162.969,14.211,41.107
1723.0,610.0,430.0,138.0,193.0,547.0,383.0,919.0,805.0,1054.0,67.0,837.0,605.0,111.0,25.118,48.334,39.603,19.447,33.169,104.806,142.723,13.041,40.234
1844.0,646.0,428.0,149.0,193.0,561.0,449.0,796.0,724.0,931.0,61.4,896.0,532.0,130.0,27.739,51.162,41.618,20.718,35.004,119.557,150.033,11.489,40.495
1617.0,567.0,396.0,139.0,183.0,536.0,385.0,849.0,694.0,913.0,49.4,749.0,488.0,110.0,24.396,47.764,40.041,19.172,32.922,115.657,141.247,11.408,40.139
1535.0,535.0,450.0,141.0,173.0,518.0,400.0,995.0,832.0,1082.0,71.5,725.0,689.0,105.0,26.053,45.243,36.779,17.44,36.407,119.451,137.881,13.155,38.547
1729.0,617.0,471.0,161.0,199.0,583.0,472.0,982.0,834.0,1020.0,78.2,803.0,599.0,129.0,26.646,57.217,50.775,21.633,39.259,124.181,154.843,15.048,37.809
1651.0,595.0,490.0,146.0,193.0,558.0,430.0,1339.0,1103.0,1226.0,100.6,772.0,689.0,106.0,29.189,45.213,38.674,18.345,42.482,140.802,156.837,13.304,40.575
1948.0,665.0,442.0,147.0,203.0,578.0,430.0,849.0,813.0,957.0,71.9,941.0,549.0,125.0,29.656,54.255,45.053,22.1,34.966,116.953,145.665,15.073,40.734
1755.0,639.0,441.0,148.0,205.0,575.0,406.0,877.0,736.0,921.0,61.8,764.0,544.0,120.0,28.437,53.06,43.431,19.11,39.145,116.209,152.162,14.895,36.017
1814.0,646.0,449.0,153.0,206.0,594.0,480.0,947.0,884.0,976.0,72.6,839.0,561.0,127.0,28.833,55.506,44.197,20.403,37.243,122.699,147.893,14.442,36.758
1886.0,670.0,475.0,150.0,205.0,576.0,488.0,1016.0,822.0,1022.0,77.0,876.0,583.0,129.0,26.852,52.236,42.518,19.762,35.256,120.14,149.771,15.437,37.833
1835.0,647.0,459.0,145.0,190.0,555.0,423.0,946.0,838.0,1102.0,76.4,899.0,619.0,118.0,24.473,52.991,44.166,21.416,33.924,121.204,149.38,16.973,40.414
1774.0,596.0,455.0,146.0,199.0,557.0,449.0,887.0,763.0,920.0,63.6,795.0,549.0,115.0,25.304,46.515,38.2,19.044,35.337,117.504,148.397,13.067,40.941
1756.0,659.0,422.0,145.0,202.0,571.0,429.0,846.0,750.0,935.0,58.3,883.0,502.0,115.0,25.509,53.41,44.231,19.104,35.954,111.01,142.215,13.552,35.769
1813.0,612.0,431.0,144.0,193.0,552.0,436.0,957.0,892.0,1120.0,80.0,864.0,620.0,123.0,26.996,52.341,41.601,19.486,34.843,123.837,140.55,14.577,37.228
1663.0,585.0,421.0,143.0,199.0,588.0,350.0,868.0,743.0,1060.0,63.1,823.0,623.0,98.0,27.844,50.371,42.189,16.836,40.226,105.431,133.333,12.235,33.424
1660.0,607.0,453.0,152.0,185.0,549.0,412.0,1086.0,878.0,1138.0,81.4,834.0,707.0,107.0,31.678,51.183,42.627,17.497,43.335,125.093,146.637,11.274,34.184
1741.0,622.0,508.0,151.0,196.0,571.0,488.0,1058.0,904.0,1062.0,87.1,795.0,608.0,122.0,26.036,53.254,47.124,20.489,38.042,135.471,158.42,13.806,38.474
1909.0,659.0,526.0,144.0,206.0,579.0,520.0,1122.0,938.0,1118.0,101.3,864.0,662.0,128.0,26.715,50.668,41.451,21.764,37.62,129.345,152.125,14.504,42.954
1822.0,664.0,488.0,157.0,194.0,578.0,514.0,1041.0,952.0,1123.0,91.9,831.0,689.0,133.0,28.161,55.094,45.906,21.408,38.056,123.842,157.91,16.476,38.858
1842.0,637.0,471.0,148.0,206.0,583.0,466.0,908.0,813.0,974.0,69.5,835.0,555.0,113.0,27.442,53.42,46.601,21.642,36.604,123.693,148.476,15.947,40.513
1800.0,639.0,483.0,154.0,201.0,577.0,464.0,914.0,757.0,951.0,64.4,841.0,533.0,117.0,27.769,50.526,39.207,18.85,36.526,112.509,147.194,14.165,37.306
1858.0,640.0,453.0,149.0,199.0,586.0,442.0,922.0,810.0,991.0,76.9,914.0,569.0,123.0,26.063,52.115,43.386,20.414,35.708,115.325,152.6,13.737,39.17
1892.0,671.0,496.0,165.0,200.0,586.0,453.0,961.0,925.0,1085.0,87.8,896.0,652.0,114.0,28.191,53.717,43.801,19.156,41.197,132.851,158.906,10.12,35.661
1935.0,674.0,462.0,152.0,190.0,550.0,471.0,892.0,859.0,931.0,67.5,928.0,520.0,125.0,24.771,62.058,54.179,23.885,31.958,117.075,140.129,14.499,38.488
1918.0,656.0,443.0,153.0,213.0,591.0,449.0,907.0,790.0,987.0,71.7,926.0,560.0,135.0,26.71,55.33,44.521,21.755,30.557,112.443,138.035,16.986,39.318
1925.0,686.0,471.0,158.0,193.0,569.0,442.0,964.0,881.0,1068.0,80.8,946.0,597.0,119.0,30.491,50.092,39.75,20.062,37.978,131.262,155.395,15.691,40.05
1798.0,617.0,476.0,147.0,201.0,553.0,456.0,945.0,820.0,972.0,67.1,847.0,548.0,121.0,24.7,51.243,42.453,20.093,38.762,118.253,144.743,14.759,39.211
1923.0,674.0,475.0,146.0,204.0,569.0,463.0,959.0,881.0,1031.0,80.1,926.0,566.0,128.0,25.133,57.223,48.998,22.473,35.329,130.809,152.996,15.132,39.273
1775.0,635.0,457.0,149.0,194.0,573.0,449.0,938.0,860.0,1045.0,76.7,848.0,606.0,118.0,26.898,55.543,45.024,20.068,36.208,126.296,152.292,16.08,36.131
1889.0,701.0,463.0,149.0,207.0,590.0,480.0,947.0,877.0,1018.0,80.7,916.0,581.0,117.0,24.441,52.208,41.477,19.702,36.047,110.993,142.827,14.181,37.737
1997.0,701.0,451.0,143.0,207.0,589.0,463.0,1034.0,1002.0,1159.0,101.7,925.0,667.0,108.0,24.955,59.126,52.571,22.952,38.781,121.997,150.033,14.531,38.819
2016.0,711.0,503.0,149.0,202.0,616.0,482.0,986.0,928.0,1080.0,90.5,1005.0,613.0,133.0,29.528,54.421,45.164,23.398,36.925,137.065,156.875,16.479,42.995
1814.0,645.0,433.0,152.0,203.0,576.0,442.0,923.0,844.0,1009.0,72.3,899.0,567.0,124.0,26.362,52.278,42.447,20.339,35.69,122.16,152.738,14.813,38.905
1823.0,629.0,492.0,154.0,206.0,586.0,489.0,995.0,876.0,1013.0,78.0,879.0,581.0,128.0,25.214,54.862,45.475,22.475,33.657,120.921,158.403,19.016,40.967
1783.0,595.0,432.0,146.0,203.0,568.0,436.0,881.0,807.0,982.0,69.0,833.0,551.0,107.0,29.317,46.194,38.724,19.171,39.126,117.54,147.532,12.873,41.501
1877.0,653.0,447.0,149.0,200.0,570.0,437.0,909.0,799.0,972.0,69.0,886.0,526.0,125.0,25.514,53.894,46.29,21.702,36.155,120.696,152.084,14.341,40.269
1838.0,647.0,456.0,155.0,197.0,574.0,441.0,899.0,717.0,918.0,60.9,862.0,508.0,119.0,28.146,51.535,40.146,18.471,35.542,114.982,146.542,13.777,35.841
1730.0,592.0,456.0,146.0,192.0,559.0,459.0,931.0,822.0,1041.0,71.2,820.0,572.0,115.0,26.797,48.955,41.215,19.407,35.755,125.897,148.353,13.4,39.642
1677.0,600.0,445.0,145.0,191.0,547.0,464.0,887.0,795.0,968.0,63.1,767.0,568.0,122.0,27.16,50.585,40.985,19.529,33.852,115.497,145.099,15.243,38.607
1798.0,626.0,475.0,144.0,194.0,578.0,480.0,973.0,928.0,1074.0,83.1,848.0,634.0,111.0,27.696,49.787,43.924,20.926,39.255,124.316,144.135,14.97,42.031
1804.0,614.0,431.0,151.0,206.0,579.0,436.0,899.0,888.0,941.0,66.3,849.0,529.0,125.0,28.852,53.83,46.014,23.341,38.822,121.02,151.176,17.247,43.362
1660.0,607.0,475.0,147.0,183.0,562.0,448.0,1053.0,871.0,1160.0,81.0,793.0,703.0,114.0,33.86,47.61,37.004,17.046,43.512,127.163,146.557,9.848,35.803
1923.0,670.0,482.0,152.0,200.0,573.0,491.0,960.0,858.0,998.0,81.5,918.0,564.0,128.0,28.775,55.46,45.495,20.672,36.808,119.603,152.263,14.131,37.274
1613.0,584.0,479.0,139.0,179.0,532.0,429.0,1033.0,820.0,1125.0,76.4,762.0,690.0,106.0,31.966,42.81,34.47,16.107,38.583,118.406,135.621,8.021,37.624
1801.0,616.0,467.0,159.0,194.0,580.0,459.0,942.0,836.0,969.0,70.0,833.0,562.0,119.0,28.712,53.158,45.29,18.524,35.511,129.305,151.312,13.279,34.847
