Stature,"Eye height, standing",Shoulder height,"Elbow height, standing","Fist height, standing","Thigh clearance, sitting",Shoulder-elbow length,"Elbow height, sitting","Popliteal height, sitting","Shoulder height, sitting","Eye height, sitting",Sitting height,Reach depth,Arm length,Breadth over the elbows,Shoulder breadth (bi-deltoid),"Hip breadth, sitting",Abdominal depth,Elbow-grip length,Buttock-popliteal depth,"Buttock-knee depth, sitting",Foot length,Foot breadth,Hand length,Hand width (without thumb),Thumb breadth,Forefinger breadth,Grip circumference,Ear length,Body mass,Maximum gripping force,Pushing force with 2 hands,Pulling force 1 hand,Torque with two hands,Rotation of head towards left,Rotation of head towards right,Rotation of head backwards,Rotation of head toward chest,Bending of head towards right shoulder,Bending of head towards left shoulder,Pronation,Supination,Extension hand,Flexion hand,Radial deviation,Ulnar deviation,Forefinger flexion,Step-up height
1755.0,1661.0,1445.0,1130.0,794.0,133.0,315.0,295.0,460.0,609.0,826.0,919.0,453.0,676.0,536.0,451.0,410.0,313.0,335.0,478.0,603.0,273.0,98.0,196.0,87.0,22.0,16.0,14.0,78.0,80.5,540.0,564.0,378.0,8.0,65.0,71.0,38.0,27.0,28.0,46.0,130.0,73.0,71.0,47.0,45.0,20.0,55.0,170.0
1712.0,1596.0,1418.0,1070.0,817.0,137.0,348.0,257.0,460.0,605.0,783.0,899.0,456.0,687.0,424.0,427.0,352.0,293.0,332.0,480.0,600.0,252.0,98.0,182.0,87.0,25.0,20.0,13.0,70.0,73.6,373.0,294.0,185.0,7.0,66.0,61.0,38.0,21.0,21.0,25.0,106.0,76.0,71.0,56.0,41.0,31.0,67.0,170.0
1726.0,1632.0,1420.0,1049.0,716.0,128.0,372.0,198.0,491.0,569.0,781.0,875.0,491.0,797.0,483.0,446.0,371.0,306.0,368.0,516.0,636.0,255.0,91.0,181.0,83.0,21.0,15.0,13.0,68.0,70.1,314.0,260.0,200.0,3.0,59.0,66.0,45.0,22.0,24.0,26.0,109.0,76.0,53.0,55.0,48.0,13.0,60.0,170.0
1695.0,1583.0,1396.0,1045.0,803.0,139.0,350.0,263.0,442.0,614.0,801.0,912.0,456.0,681.0,470.0,446.0,364.0,302.0,329.0,502.0,627.0,257.0,95.0,184.0,89.0,23.0,18.0,13.0,66.0,73.9,432.0,407.0,261.0,8.0,53.0,65.0,36.0,21.0,23.0,13.0,95.0,68.0,62.0,77.0,40.0,18.0,71.0,170.0
1572.0,1474.0,1316.0,991.0,759.0,130.0,325.0,228.0,442.0,554.0,712.0,810.0,429.0,676.0,462.0,406.0,405.0,326.0,307.0,469.0,609.0,260.0,102.0,186.0,88.0,23.0,17.0,12.0,76.0,68.4,294.0,162.0,147.0,5.0,32.0,43.0,33.0,10.0,13.0,12.0,104.0,68.0,74.0,58.0,30.0,21.0,44.0,170.0
1672.0,1568.0,1378.0,1046.0,781.0,141.0,332.0,262.0,436.0,594.0,783.0,888.0,436.0,607.0,400.0,410.0,398.0,211.0,321.0,482.0,580.0,234.0,94.0,173.0,76.0,21.0,16.0,12.0,61.0,59.5,373.0,245.0,201.0,5.0,39.0,44.0,25.0,21.0,23.0,27.0,93.0,99.0,72.0,73.0,44.0,27.0,59.0,170.0
1741.0,1630.0,1463.0,1103.0,777.0,137.0,360.0,265.0,478.0,625.0,792.0,904.0,447.0,725.0,497.0,462.0,368.0,291.0,334.0,505.0,627.0,249.0,95.0,182.0,84.0,23.0,18.0,14.0,74.0,74.6,412.0,299.0,218.0,5.0,60.0,50.0,32.0,23.0,24.0,21.0,84.0,87.0,67.0,71.0,38.0,29.0,40.0,210.0
1708.0,1594.0,1376.0,1056.0,745.0,124.0,320.0,267.0,473.0,587.0,805.0,919.0,491.0,765.0,479.0,446.0,377.0,268.0,356.0,460.0,592.0,279.0,102.0,191.0,88.0,25.0,18.0,14.0,72.0,70.8,334.0,397.0,278.0,5.0,53.0,67.0,42.0,18.0,35.0,30.0,113.0,71.0,33.0,58.0,50.0,22.0,48.0,170.0
1646.0,1550.0,1340.0,996.0,734.0,150.0,344.0,248.0,388.0,592.0,801.0,897.0,437.0,725.0,548.0,467.0,412.0,351.0,309.0,500.0,622.0,263.0,104.0,183.0,89.0,26.0,19.0,12.0,74.0,83.4,461.0,397.0,226.0,9.0,62.0,56.0,32.0,14.0,30.0,30.0,112.0,94.0,62.0,78.0,47.0,29.0,58.0,170.0
1565.0,1461.0,1269.0,949.0,690.0,139.0,320.0,200.0,411.0,520.0,712.0,817.0,411.0,672.0,464.0,409.0,420.0,297.0,313.0,476.0,567.0,224.0,90.0,168.0,78.0,21.0,16.0,11.0,60.0,66.3,226.0,245.0,150.0,4.0,59.0,60.0,52.0,26.0,21.0,24.0,116.0,76.0,60.0,64.0,53.0,6.0,50.0,170.0
1601.0,1505.0,1302.0,979.0,719.0,124.0,323.0,235.0,424.0,558.0,761.0,857.0,431.0,629.0,412.0,398.0,368.0,268.0,305.0,458.0,567.0,250.0,90.0,180.0,82.0,21.0,17.0,12.0,64.0,50.1,275.0,294.0,255.0,4.0,62.0,69.0,49.0,24.0,27.0,34.0,123.0,75.0,59.0,61.0,56.0,22.0,57.0,170.0
1561.0,1487.0,1289.0,965.0,734.0,155.0,324.0,207.0,420.0,531.0,730.0,803.0,411.0,658.0,504.0,416.0,453.0,344.0,297.0,485.0,612.0,232.0,88.0,165.0,76.0,20.0,15.0,13.0,66.0,73.9,226.0,206.0,175.0,3.0,40.0,34.0,30.0,12.0,23.0,34.0,111.0,59.0,65.0,62.0,54.0,15.0,53.0,210.0
1790.0,1681.0,1490.0,1112.0,788.0,144.0,378.0,256.0,491.0,634.0,826.0,935.0,493.0,772.0,475.0,450.0,406.0,266.0,374.0,507.0,643.0,274.0,103.0,193.0,93.0,24.0,18.0,14.0,74.0,83.5,510.0,446.0,351.0,7.0,57.0,75.0,36.0,20.0,29.0,26.0,116.0,66.0,47.0,61.0,47.0,13.0,50.0,260.0
1599.0,1507.0,1309.0,988.0,703.0,133.0,321.0,213.0,431.0,534.0,732.0,823.0,446.0,641.0,387.0,405.0,382.0,177.0,319.0,467.0,605.0,245.0,92.0,175.0,80.0,19.0,13.0,13.0,59.0,58.8,392.0,235.0,167.0,5.0,91.0,82.0,59.0,17.0,36.0,43.0,115.0,80.0,81.0,75.0,46.0,29.0,50.0,170.0
1728.0,1632.0,1463.0,1100.0,814.0,135.0,363.0,271.0,458.0,634.0,803.0,899.0,482.0,725.0,517.0,481.0,412.0,378.0,359.0,498.0,614.0,258.0,103.0,190.0,88.0,25.0,18.0,13.0,82.0,89.6,334.0,358.0,293.0,4.0,53.0,64.0,36.0,25.0,23.0,24.0,113.0,78.0,49.0,58.0,39.0,19.0,36.0,170.0
1652.0,1561.0,1349.0,991.0,763.0,166.0,358.0,229.0,409.0,587.0,799.0,890.0,437.0,710.0,514.0,432.0,398.0,364.0,304.0,514.0,636.0,258.0,103.0,189.0,84.0,22.0,19.0,13.0,73.0,87.8,304.0,294.0,269.0,4.0,63.0,69.0,49.0,25.0,27.0,38.0,133.0,87.0,74.0,76.0,51.0,24.0,51.0,170.0
1552.0,1458.0,1267.0,941.0,672.0,133.0,326.0,177.0,413.0,502.0,694.0,788.0,429.0,728.0,488.0,439.0,402.0,293.0,314.0,489.0,605.0,248.0,92.0,183.0,85.0,21.0,17.0,12.0,69.0,64.1,157.0,123.0,130.0,2.0,45.0,44.0,32.0,25.0,17.0,17.0,104.0,78.0,41.0,55.0,40.0,21.0,57.0,170.0
1717.0,1617.0,1400.0,1035.0,763.0,141.0,365.0,236.0,460.0,600.0,817.0,917.0,467.0,730.0,478.0,468.0,405.0,309.0,337.0,471.0,594.0,255.0,92.0,192.0,89.0,25.0,18.0,13.0,72.0,66.8,510.0,476.0,394.0,10.0,72.0,67.0,35.0,9.0,38.0,34.0,98.0,79.0,60.0,68.0,50.0,28.0,52.0,210.0
1810.0,1695.0,1496.0,1142.0,834.0,146.0,354.0,255.0,507.0,609.0,808.0,924.0,494.0,808.0,491.0,484.0,408.0,311.0,371.0,500.0,638.0,274.0,99.0,195.0,89.0,23.0,20.0,14.0,74.0,84.4,520.0,589.0,450.0,7.0,58.0,81.0,32.0,15.0,27.0,23.0,104.0,61.0,29.0,62.0,51.0,19.0,50.0,170.0
1790.0,1663.0,1445.0,1100.0,752.0,141.0,345.0,267.0,489.0,612.0,830.0,957.0,485.0,723.0,458.0,471.0,385.0,264.0,347.0,480.0,609.0,245.0,97.0,198.0,85.0,24.0,16.0,14.0,69.0,69.6,392.0,378.0,332.0,7.0,71.0,71.0,50.0,19.0,39.0,35.0,121.0,83.0,58.0,78.0,45.0,29.0,58.0,170.0
1487.0,1396.0,1209.0,904.0,627.0,124.0,305.0,153.0,427.0,458.0,645.0,736.0,446.0,667.0,444.0,370.0,364.0,268.0,318.0,449.0,572.0,223.0,90.0,169.0,78.0,20.0,18.0,10.0,72.0,48.4,226.0,147.0,114.0,3.0,63.0,63.0,58.0,6.0,31.0,29.0,112.0,69.0,56.0,69.0,42.0,22.0,55.0,80.0
1568.0,1483.0,1280.0,960.0,672.0,135.0,320.0,200.0,407.0,520.0,723.0,808.0,446.0,663.0,505.0,431.0,403.0,329.0,322.0,494.0,607.0,241.0,88.0,183.0,76.0,19.0,15.0,14.0,61.0,71.2,275.0,270.0,302.0,4.0,62.0,66.0,28.0,25.0,29.0,35.0,121.0,60.0,64.0,68.0,40.0,20.0,63.0,120.0
1648.0,1550.0,1345.0,1019.0,759.0,144.0,326.0,266.0,436.0,592.0,797.0,895.0,426.0,667.0,470.0,411.0,398.0,248.0,317.0,471.0,569.0,254.0,86.0,171.0,82.0,23.0,16.0,12.0,66.0,64.0,235.0,177.0,146.0,3.0,55.0,61.0,39.0,26.0,25.0,32.0,95.0,73.0,80.0,64.0,30.0,25.0,56.0,120.0
1715.0,1605.0,1376.0,1034.0,743.0,177.0,342.0,230.0,436.0,572.0,801.0,910.0,452.0,703.0,560.0,506.0,501.0,362.0,337.0,534.0,647.0,247.0,108.0,185.0,89.0,23.0,17.0,13.0,67.0,105.4,373.0,338.0,315.0,8.0,43.0,47.0,36.0,22.0,19.0,27.0,98.0,78.0,68.0,50.0,52.0,23.0,75.0,210.0
1773.0,1661.0,1463.0,1120.0,828.0,146.0,343.0,262.0,471.0,605.0,803.0,915.0,481.0,712.0,453.0,466.0,370.0,233.0,338.0,527.0,634.0,251.0,92.0,187.0,86.0,20.0,15.0,13.0,58.0,72.4,559.0,569.0,272.0,12.0,73.0,80.0,49.0,34.0,37.0,32.0,103.0,90.0,64.0,69.0,46.0,20.0,62.0,260.0
1719.0,1605.0,1389.0,1051.0,754.0,135.0,338.0,227.0,436.0,565.0,781.0,895.0,460.0,741.0,468.0,436.0,343.0,195.0,341.0,494.0,612.0,245.0,89.0,183.0,79.0,21.0,15.0,14.0,62.0,59.7,373.0,378.0,280.0,8.0,71.0,62.0,53.0,23.0,37.0,32.0,104.0,69.0,74.0,66.0,32.0,31.0,56.0,210.0
1817.0,1708.0,1494.0,1147.0,859.0,139.0,347.0,291.0,500.0,638.0,852.0,961.0,473.0,734.0,480.0,445.0,395.0,295.0,341.0,500.0,636.0,274.0,101.0,194.0,87.0,23.0,18.0,13.0,65.0,83.0,500.0,564.0,437.0,9.0,70.0,68.0,33.0,17.0,18.0,18.0,88.0,62.0,52.0,64.0,39.0,27.0,64.0,170.0
1766.0,1646.0,1454.0,1105.0,788.0,144.0,349.0,210.0,498.0,558.0,750.0,870.0,466.0,783.0,495.0,401.0,416.0,318.0,341.0,547.0,663.0,275.0,93.0,185.0,81.0,24.0,18.0,13.0,77.0,78.6,412.0,353.0,332.0,7.0,44.0,51.0,37.0,22.0,23.0,26.0,118.0,64.0,33.0,78.0,48.0,10.0,51.0,210.0
1844.0,1739.0,1472.0,1122.0,828.0,115.0,350.0,233.0,514.0,583.0,850.0,955.0,482.0,730.0,479.0,462.0,358.0,240.0,354.0,494.0,623.0,266.0,100.0,196.0,88.0,23.0,17.0,14.0,65.0,64.8,569.0,451.0,327.0,8.0,76.0,71.0,57.0,19.0,34.0,38.0,105.0,72.0,70.0,81.0,43.0,20.0,56.0,210.0
1677.0,1601.0,1371.0,1041.0,756.0,137.0,331.0,243.0,451.0,574.0,803.0,879.0,433.0,670.0,452.0,411.0,432.0,315.0,325.0,502.0,607.0,240.0,88.0,184.0,78.0,20.0,16.0,11.0,74.0,67.9,265.0,211.0,210.0,5.0,76.0,69.0,47.0,19.0,32.0,44.0,113.0,97.0,69.0,66.0,50.0,20.0,46.0,170.0
1539.0,1454.0,1273.0,943.0,676.0,155.0,331.0,207.0,400.0,538.0,719.0,803.0,427.0,672.0,458.0,418.0,460.0,344.0,297.0,498.0,616.0,250.0,91.0,179.0,76.0,23.0,16.0,12.0,61.0,71.4,275.0,216.0,242.0,6.0,61.0,68.0,32.0,18.0,29.0,29.0,95.0,77.0,69.0,80.0,52.0,14.0,52.0,170.0
1630.0,1532.0,1322.0,996.0,752.0,184.0,326.0,245.0,396.0,572.0,781.0,879.0,420.0,667.0,462.0,424.0,419.0,277.0,308.0,473.0,603.0,235.0,85.0,171.0,79.0,18.0,14.0,13.0,58.0,76.8,314.0,265.0,243.0,4.0,60.0,67.0,39.0,34.0,36.0,50.0,121.0,80.0,82.0,68.0,49.0,21.0,56.0,170.0
1737.0,1625.0,1454.0,1102.0,823.0,179.0,352.0,260.0,445.0,612.0,783.0,895.0,466.0,672.0,460.0,424.0,431.0,300.0,329.0,540.0,665.0,251.0,96.0,188.0,79.0,20.0,17.0,13.0,64.0,86.4,353.0,613.0,376.0,8.0,74.0,70.0,48.0,31.0,48.0,43.0,115.0,117.0,68.0,86.0,38.0,35.0,49.0,120.0
1596.0,1487.0,1298.0,977.0,701.0,135.0,321.0,219.0,402.0,540.0,730.0,839.0,450.0,719.0,468.0,420.0,424.0,342.0,337.0,469.0,596.0,253.0,102.0,188.0,87.0,25.0,19.0,12.0,68.0,79.0,245.0,191.0,180.0,4.0,55.0,57.0,51.0,17.0,26.0,20.0,108.0,108.0,54.0,51.0,47.0,11.0,46.0,80.0
1630.0,1521.0,1356.0,1010.0,756.0,139.0,345.0,233.0,431.0,578.0,743.0,852.0,446.0,683.0,458.0,431.0,384.0,295.0,320.0,500.0,612.0,257.0,94.0,173.0,81.0,20.0,17.0,13.0,67.0,70.1,284.0,309.0,190.0,4.0,62.0,54.0,44.0,39.0,30.0,26.0,109.0,72.0,52.0,69.0,47.0,21.0,36.0,210.0
1708.0,1603.0,1418.0,1068.0,774.0,175.0,350.0,252.0,427.0,603.0,788.0,892.0,441.0,710.0,528.0,475.0,431.0,306.0,324.0,538.0,650.0,255.0,98.0,190.0,84.0,22.0,17.0,12.0,70.0,85.0,353.0,304.0,309.0,7.0,75.0,62.0,64.0,36.0,42.0,36.0,92.0,73.0,75.0,67.0,47.0,16.0,47.0,210.0
1755.0,1639.0,1441.0,1079.0,790.0,155.0,362.0,239.0,465.0,600.0,799.0,915.0,468.0,765.0,522.0,488.0,389.0,320.0,346.0,525.0,638.0,264.0,97.0,186.0,89.0,25.0,18.0,13.0,75.0,89.7,491.0,554.0,460.0,9.0,70.0,72.0,34.0,29.0,37.0,38.0,117.0,75.0,63.0,62.0,46.0,17.0,50.0,170.0
1599.0,1501.0,1320.0,998.0,754.0,141.0,322.0,251.0,416.0,574.0,754.0,852.0,427.0,692.0,520.0,438.0,422.0,268.0,317.0,471.0,592.0,240.0,99.0,177.0,84.0,23.0,16.0,12.0,71.0,71.7,294.0,319.0,275.0,7.0,72.0,80.0,54.0,33.0,36.0,24.0,125.0,105.0,70.0,51.0,45.0,18.0,29.0,170.0
1824.0,1728.0,1496.0,1115.0,783.0,146.0,381.0,222.0,520.0,603.0,834.0,930.0,496.0,801.0,497.0,454.0,386.0,264.0,361.0,505.0,627.0,283.0,110.0,202.0,97.0,23.0,18.0,14.0,72.0,82.3,510.0,466.0,419.0,10.0,84.0,75.0,39.0,21.0,21.0,27.0,99.0,93.0,81.0,56.0,44.0,35.0,66.0,210.0
1614.0,1490.0,1316.0,983.0,721.0,141.0,332.0,197.0,438.0,529.0,703.0,828.0,450.0,739.0,424.0,398.0,389.0,311.0,335.0,529.0,647.0,248.0,89.0,185.0,82.0,23.0,19.0,13.0,70.0,65.7,245.0,201.0,234.0,3.0,61.0,58.0,55.0,19.0,30.0,28.0,110.0,87.0,62.0,68.0,41.0,10.0,48.0,210.0
1663.0,1574.0,1374.0,1037.0,752.0,146.0,337.0,239.0,460.0,576.0,777.0,866.0,427.0,652.0,491.0,403.0,414.0,315.0,325.0,500.0,616.0,250.0,93.0,172.0,83.0,21.0,15.0,12.0,66.0,76.2,294.0,324.0,224.0,3.0,59.0,54.0,36.0,37.0,29.0,41.0,118.0,89.0,86.0,68.0,32.0,28.0,56.0,170.0
1755.0,1657.0,1418.0,1069.0,761.0,144.0,349.0,221.0,460.0,569.0,808.0,906.0,475.0,730.0,436.0,415.0,403.0,248.0,343.0,525.0,658.0,263.0,95.0,194.0,84.0,20.0,15.0,14.0,68.0,66.1,245.0,,,3.0,62.0,63.0,30.0,23.0,30.0,33.0,98.0,87.0,47.0,58.0,40.0,22.0,38.0,170.0
1761.0,1648.0,1438.0,1083.0,777.0,155.0,356.0,236.0,485.0,592.0,801.0,915.0,489.0,772.0,489.0,482.0,393.0,315.0,365.0,502.0,641.0,253.0,95.0,186.0,89.0,24.0,18.0,13.0,70.0,87.5,500.0,530.0,519.0,5.0,65.0,70.0,51.0,32.0,35.0,35.0,99.0,67.0,64.0,45.0,36.0,19.0,44.0,170.0
1701.0,1594.0,1396.0,1050.0,768.0,162.0,346.0,248.0,416.0,594.0,792.0,899.0,448.0,683.0,450.0,401.0,408.0,264.0,323.0,491.0,614.0,260.0,110.0,190.0,79.0,23.0,18.0,14.0,67.0,67.8,314.0,280.0,207.0,3.0,54.0,45.0,40.0,41.0,26.0,38.0,150.0,99.0,75.0,76.0,45.0,20.0,44.0,120.0
1830.0,1719.0,1523.0,1147.0,821.0,141.0,376.0,253.0,518.0,629.0,826.0,937.0,505.0,781.0,533.0,458.0,387.0,260.0,365.0,518.0,665.0,292.0,103.0,210.0,96.0,26.0,20.0,14.0,75.0,82.1,540.0,392.0,321.0,6.0,64.0,73.0,39.0,43.0,21.0,25.0,80.0,84.0,47.0,59.0,41.0,18.0,35.0,210.0
1536.0,1434.0,1269.0,947.0,685.0,135.0,322.0,207.0,418.0,529.0,694.0,797.0,400.0,681.0,440.0,388.0,395.0,318.0,292.0,494.0,600.0,236.0,87.0,169.0,77.0,19.0,16.0,11.0,63.0,58.6,216.0,196.0,151.0,2.0,67.0,66.0,49.0,14.0,27.0,38.0,109.0,85.0,32.0,26.0,40.0,19.0,58.0,80.0
1960.0,1859.0,1637.0,1215.0,868.0,166.0,421.0,233.0,549.0,654.0,877.0,977.0,543.0,841.0,499.0,506.0,394.0,244.0,404.0,549.0,681.0,287.0,114.0,224.0,99.0,22.0,18.0,16.0,68.0,88.9,697.0,589.0,351.0,12.0,73.0,70.0,60.0,36.0,42.0,50.0,91.0,92.0,79.0,75.0,46.0,34.0,68.0,170.0
1730.0,1617.0,1416.0,1066.0,748.0,139.0,350.0,237.0,462.0,587.0,788.0,901.0,473.0,732.0,451.0,437.0,355.0,248.0,354.0,511.0,632.0,245.0,91.0,183.0,86.0,22.0,17.0,14.0,66.0,65.7,491.0,383.0,271.0,12.0,67.0,23.0,47.0,27.0,36.0,33.0,82.0,79.0,70.0,61.0,32.0,16.0,70.0,210.0
1661.0,1550.0,1327.0,1008.0,723.0,155.0,319.0,232.0,433.0,551.0,774.0,886.0,450.0,705.0,512.0,468.0,433.0,311.0,326.0,500.0,618.0,248.0,92.0,181.0,84.0,21.0,16.0,13.0,68.0,82.0,373.0,505.0,390.0,8.0,58.0,61.0,55.0,30.0,34.0,28.0,119.0,78.0,71.0,71.0,38.0,33.0,66.0,170.0
1768.0,1652.0,1496.0,1135.0,805.0,146.0,361.0,260.0,478.0,621.0,777.0,892.0,490.0,783.0,525.0,439.0,373.0,302.0,352.0,545.0,658.0,276.0,98.0,205.0,91.0,25.0,19.0,15.0,70.0,78.9,392.0,432.0,374.0,5.0,58.0,56.0,46.0,32.0,18.0,18.0,83.0,77.0,63.0,62.0,33.0,13.0,64.0,170.0
1895.0,1775.0,1576.0,1180.0,830.0,144.0,397.0,237.0,538.0,634.0,832.0,953.0,528.0,839.0,509.0,466.0,407.0,275.0,382.0,543.0,681.0,283.0,106.0,200.0,96.0,26.0,19.0,14.0,71.0,88.3,598.0,441.0,421.0,6.0,81.0,72.0,49.0,29.0,29.0,23.0,101.0,61.0,53.0,66.0,39.0,24.0,39.0,210.0
1770.0,1652.0,1441.0,1060.0,754.0,137.0,380.0,220.0,473.0,600.0,812.0,930.0,484.0,745.0,425.0,440.0,410.0,253.0,350.0,491.0,621.0,255.0,90.0,182.0,84.0,20.0,15.0,14.0,59.0,65.1,412.0,334.0,260.0,6.0,78.0,82.0,46.0,31.0,38.0,27.0,98.0,124.0,83.0,83.0,54.0,22.0,70.0,170.0
1748.0,1643.0,1423.0,1068.0,770.0,130.0,355.0,246.0,467.0,600.0,821.0,926.0,475.0,734.0,480.0,451.0,379.0,251.0,345.0,507.0,616.0,268.0,109.0,191.0,93.0,27.0,20.0,13.0,71.0,74.2,540.0,520.0,370.0,7.0,69.0,70.0,52.0,16.0,34.0,34.0,90.0,91.0,65.0,73.0,61.0,23.0,55.0,170.0
1703.0,1603.0,1365.0,1055.0,748.0,146.0,309.0,269.0,449.0,578.0,817.0,917.0,452.0,703.0,502.0,439.0,448.0,262.0,324.0,496.0,603.0,246.0,94.0,186.0,84.0,21.0,19.0,13.0,64.0,72.4,284.0,265.0,253.0,4.0,62.0,59.0,42.0,24.0,28.0,26.0,89.0,88.0,78.0,73.0,43.0,19.0,54.0,170.0
1670.0,1554.0,1378.0,1027.0,719.0,130.0,352.0,224.0,445.0,576.0,752.0,868.0,468.0,728.0,468.0,418.0,395.0,311.0,344.0,494.0,598.0,251.0,93.0,195.0,84.0,24.0,18.0,13.0,76.0,67.2,304.0,319.0,348.0,7.0,39.0,41.0,41.0,24.0,22.0,34.0,126.0,59.0,45.0,56.0,34.0,20.0,50.0,170.0
1817.0,1708.0,1472.0,1124.0,828.0,155.0,348.0,266.0,478.0,614.0,850.0,959.0,465.0,719.0,498.0,481.0,382.0,233.0,348.0,494.0,612.0,249.0,100.0,183.0,88.0,21.0,17.0,13.0,66.0,76.5,540.0,544.0,335.0,9.0,75.0,92.0,62.0,24.0,58.0,50.0,84.0,85.0,69.0,76.0,48.0,14.0,62.0,170.0
1617.0,1503.0,1300.0,976.0,721.0,135.0,324.0,196.0,438.0,520.0,723.0,837.0,447.0,699.0,528.0,420.0,413.0,309.0,340.0,496.0,594.0,244.0,93.0,181.0,80.0,20.0,15.0,13.0,64.0,70.3,294.0,348.0,186.0,5.0,64.0,65.0,36.0,25.0,32.0,30.0,128.0,100.0,65.0,75.0,54.0,20.0,58.0,120.0
1650.0,1554.0,1376.0,1046.0,730.0,144.0,330.0,291.0,396.0,621.0,799.0,895.0,448.0,714.0,499.0,460.0,391.0,313.0,329.0,494.0,596.0,249.0,106.0,188.0,91.0,26.0,21.0,13.0,74.0,83.0,441.0,387.0,336.0,6.0,67.0,66.0,38.0,13.0,20.0,20.0,84.0,107.0,53.0,71.0,40.0,11.0,46.0,170.0
1686.0,1565.0,1414.0,1060.0,777.0,166.0,353.0,249.0,427.0,603.0,754.0,875.0,442.0,703.0,443.0,427.0,390.0,244.0,330.0,469.0,612.0,247.0,93.0,178.0,82.0,19.0,14.0,13.0,64.0,69.9,334.0,378.0,258.0,6.0,55.0,68.0,49.0,29.0,42.0,39.0,85.0,73.0,62.0,87.0,44.0,31.0,64.0,170.0
1777.0,1652.0,1507.0,1142.0,843.0,137.0,366.0,275.0,485.0,641.0,785.0,910.0,488.0,763.0,509.0,447.0,454.0,333.0,348.0,540.0,676.0,257.0,106.0,193.0,86.0,21.0,16.0,14.0,71.0,84.2,363.0,177.0,194.0,3.0,35.0,34.0,22.0,9.0,17.0,21.0,113.0,86.0,52.0,58.0,40.0,22.0,60.0,80.0
1701.0,1599.0,1403.0,1033.0,723.0,141.0,369.0,227.0,445.0,596.0,792.0,895.0,471.0,699.0,487.0,453.0,381.0,297.0,349.0,476.0,603.0,264.0,102.0,191.0,89.0,25.0,19.0,13.0,66.0,79.0,294.0,289.0,194.0,6.0,57.0,58.0,52.0,38.0,27.0,34.0,79.0,97.0,79.0,66.0,61.0,17.0,56.0,210.0
1746.0,1619.0,1400.0,1048.0,768.0,153.0,353.0,246.0,471.0,598.0,817.0,944.0,467.0,745.0,548.0,496.0,431.0,326.0,350.0,478.0,614.0,268.0,108.0,188.0,97.0,24.0,19.0,13.0,69.0,91.8,422.0,392.0,329.0,7.0,63.0,62.0,43.0,24.0,27.0,29.0,104.0,46.0,70.0,74.0,33.0,26.0,57.0,170.0
1628.0,1532.0,1360.0,1009.0,728.0,108.0,351.0,187.0,431.0,538.0,710.0,805.0,460.0,696.0,463.0,416.0,420.0,324.0,324.0,527.0,623.0,241.0,82.0,188.0,79.0,20.0,18.0,13.0,66.0,59.6,245.0,191.0,170.0,4.0,55.0,41.0,33.0,25.0,22.0,25.0,109.0,94.0,72.0,62.0,39.0,22.0,44.0,170.0
1728.0,1619.0,1434.0,1087.0,817.0,150.0,347.0,272.0,460.0,618.0,803.0,912.0,479.0,761.0,506.0,474.0,390.0,329.0,344.0,509.0,641.0,264.0,103.0,192.0,94.0,27.0,21.0,13.0,71.0,89.0,510.0,544.0,364.0,8.0,44.0,45.0,24.0,20.0,21.0,22.0,76.0,89.0,62.0,77.0,38.0,20.0,56.0,170.0
1799.0,1674.0,1452.0,1103.0,785.0,139.0,349.0,254.0,480.0,603.0,826.0,950.0,493.0,618.0,441.0,466.0,398.0,302.0,361.0,502.0,638.0,262.0,97.0,197.0,93.0,21.0,18.0,14.0,77.0,82.9,520.0,481.0,245.0,8.0,62.0,58.0,35.0,16.0,25.0,22.0,101.0,85.0,58.0,58.0,40.0,16.0,47.0,170.0
1835.0,1706.0,1521.0,1154.0,832.0,141.0,367.0,229.0,502.0,596.0,781.0,910.0,502.0,805.0,506.0,486.0,401.0,315.0,369.0,567.0,687.0,272.0,105.0,213.0,92.0,24.0,18.0,14.0,74.0,87.5,491.0,544.0,359.0,6.0,72.0,69.0,41.0,25.0,28.0,21.0,101.0,101.0,64.0,70.0,54.0,14.0,39.0,170.0
1810.0,1695.0,1490.0,1120.0,823.0,155.0,369.0,240.0,482.0,609.0,814.0,930.0,472.0,716.0,489.0,494.0,363.0,248.0,342.0,500.0,638.0,255.0,100.0,187.0,83.0,22.0,16.0,14.0,68.0,77.2,491.0,402.0,358.0,9.0,66.0,73.0,54.0,15.0,46.0,37.0,66.0,81.0,58.0,65.0,48.0,16.0,47.0,210.0
1608.0,1518.0,1331.0,1010.0,734.0,124.0,321.0,224.0,451.0,545.0,732.0,821.0,441.0,701.0,404.0,380.0,379.0,297.0,323.0,462.0,592.0,252.0,97.0,187.0,83.0,21.0,16.0,13.0,63.0,57.1,294.0,299.0,157.0,4.0,70.0,68.0,32.0,21.0,40.0,32.0,108.0,80.0,67.0,70.0,35.0,39.0,64.0,170.0
1732.0,1619.0,1438.0,1087.0,810.0,139.0,352.0,233.0,482.0,585.0,765.0,879.0,468.0,741.0,485.0,438.0,395.0,309.0,335.0,518.0,647.0,257.0,107.0,193.0,93.0,25.0,19.0,13.0,73.0,81.6,510.0,598.0,462.0,9.0,73.0,60.0,31.0,22.0,21.0,38.0,99.0,68.0,41.0,58.0,42.0,23.0,50.0,170.0
